"Flip Media		"
"Four Seasons Hotels and Resorts		"
"Future Generations Reserve Fund	 Bahrain	"
"Frying Pan Adventures		"
"Franklin Templeton Investments		"
"Fakih IVF		"
"First Dubai Real Estate Development Company		"
"First Finance Company - Qatar		"
"Foster Wheeler		"
"Fluor Corporation		"
"First Security Group		"
"Fusion Distribution		"
"France Telecom-Orange group		"
"FutureBrand		"
"Franklin Resources Inc	 California	 USA"
"Fino International		"
"Future TV		"
"Fujairah International Airport		"
"Farnek-Avireal		"
"Focus Softnet Limited		"
"Forbes Magazine	 US	"
"Faisal Jassim Trading Co LLC		"
"Fastlink Jordan		"
"Farnborough International Ltd (FIL)		"
"Gulf Navigation Holding		"
"Gulf General Investment Company		"
"Gulf Finance House - Bahrain		"
"GE Energy		"
"GulfTalent		"
"Gulftainer Company Ltd.		"
"Gulf Investments Company - Saudi Arabia		"
"Gulf Industrial Investment Company		"
"Grapheast Computers		"
"Gartner Incorporation		"
"Galfar		"
"Galfar Engineering and Contracting - UAE		"
"Government of Lebanon		"
"Gulf Bridge International		"
"Grand Stores		"
"Golden Systems Middle East		"
"Greenpeace		"
"Gateway Communications		"
"Gulf Cooperation Council - GCC		"
"Global Hyatt Corporation		"
"Gulf Pharmaceutical Industries		"
"Global Investment House - Kuwait		"
"Gulf Petroleum Investment		"
"Grand Real Estate Projects Company - Kuwait		"
"Gulf Cement Company		"
"Gulf Investment House		"
"Gulfinvest International		"
"Gulf Bank		"
"Gulf Insurance Company		"
"Gulf Petroleum		"
"Government of Oman		"
"Gemalto NV		"
"Gallup Organisation		"
"Gulmar Offshore		"
"Gatehouse Bank		"
"Godwin Austen Johnson		"
"Grass Valley		"
"GM Architects		"
"GE Middle East		"
"Grindrod		"
"Government of Ireland		"
"Global Banking Corporation of Bahrain		"
"Glitnir		"
"Grosvenor House Dubai		"
"German Plant Experience		"
"Gulf Medical College		"
"Gap Inc		"
"Gulf Marine Maintenance and Offshore Company		"
"Global Education Management Systems		"
"Gulf Finance Corporation		"
"General Organisation for Social Insurance - Bahrain		"
"GFH Capital		"
"Gulf Holding Company - Kuwait		"
"Gulf Finance House - UK		"
"Global Investment House - Bahrain		"
"Global Capital Partners		"
"Global Securities House - Kuwait		"
"Gatehouse Capital		"
"Government of Libya		"
"Government of Iraq		"
"Government of Egypt		"
"Government of Tunisia		"
"Government of Yemen		"
"Government of Syria		"
"Gazeley		"
"Gulf Consult		"
"Grundfos		"
"GE Energy Rentals FZE		"
"Globacom		"
"Globaleye		"
"Gearhouse Staging Connection		"
"Geant Hypermarket		"
"Graphic International Centre LLC		"
"GE Oil & Gas		"
"GASCO		"
"Gulf Daily News		"
"Gresco Real Estate Management Company		"
"Green Technologies		"
"GREAT PROPERTIES		"
"GP Zachariades		"
"Green Crescent Insurance Company		"
"Government of Bahrain		"
"Gulf Investment Corporation		"
"Gulf International Bank		"
"Gulftainer Company Limited		"
"Guinness World Records		"
"General Secretariat for Development Planning		"
"Galileo Emirates		"
"Grohe		"
"Golden Gate Securities		"
"Global Insight		"
"Gucci Group		"
"Grain Silos and Flour Mills Organisation		"
"GAC Group		"
"GDF SUEZ Group		"
"Government of Abu Dhabi		"
"Government of Dubai		"
"Government of Fujairah		"
"Government of Ras Al Khaimah		"
"Gulf Air		"
"Galadari Brothers Holding Company		"
"Government of Jordan		"
"Government of Kuwait		"
"Government of Qatar		"
"Gulf Finance Company		"
"Genius		"
"Global Knowledge		"
"Gulf Capital		"
"Gulf Dunes		"
"Gulf Energy		"
"Ghabbour Auto	 Egypt	"
"Global Furniture Solution		"
"Garmin		"
"GCC Energy Fund Managers Ltd		"
"Golf in Dubai		"
"Gulf Food Industries		"
"General Department of Traffic		"
"Gulf Drilling International		"
"Gulf Helicopters		"
"Global Village		"
"Government of Iran		"
"Global Technology Services		"
"Gulf Energy Maritime		"
"General Civil Aviation Authority (UAE)		"
"Gulf News		"
"Gulf Research Centre		"
"Golden Tulip Hotels	 Inns & Resorts MEA	"
"Glaxo Smithkline (GSK)		"
"Guggenheim Abu Dhabi		"
"Gulf Petrochemicals & Chemicals Association		"
"GDF Suez		"
"GIBCA Group		"
"General Organization for Social Insurance - Saudi Arabia		"
"Gulf Petrochemical Industries Company		"
"Gulf Aluminium Rolling Mill Company		"
"Global Financial Integrity		"
"Government of Canada		"
"Gulf Technical and Safety Training Centre		"
"Gianfranco Ferre		"
"Gulf Finance		"
"Glencore International		"
"Global Foundries		"
"General Organisation of Sea Ports	 Bahrain	"
"Godolphin		"
"GE Healthcare		"
"Grafdom		"
"Gensler		"
"Goettsch		"
"Golden Tulip		"
"General Federation of Bahrain Trade Unions		"
"Gulf Drilling International Limited	 Qatar	"
"Gonabit.com		"
"Gulf Healthcare International		"
"Groupon		"
"General Dynamics Land Systems	 United States	"
"General Electric		"
"General Motors (GM)		"
"Gulf Agency Company (GAC) LLC		"
"GEMS Education		"
"Gazprom		"
"Gulfood		"
"General Authority of Civil Aviation (GACA)		"
"Genius Computer Technology Ltd		"
"Gulf Craft Inc.		"
"Goldman Sachs		"
"GAMCO (Gulf Aircraft Maintenance Company)		"
"Green Concepts		"
"Global Shipping and Logistics (GSL)		"
"Gulf University for Science and Technology (GUST)		"
"Geberit		"
"Gourmet Gulf Company		"
"Galadari Investment Office		"
"GLOBALFOUNDRIES Incorporation		"
"Giesecke and Devrient		"
"Gulf Business Machines		"
"GSM Association		"
"Gazillion Entertainment		"
"Gigabyte Technology Company		"
"Government of Sharjah		"
"General Holding Corporation		"
"Gulf Stolt Tankers		"
"Government of United Arab Emirates		"
"Grant Thornton - UAE		"
"Ghobash Trading and Investment Company		"
"Gulf Metal Craft		"
"GE Healthcare Technologies		"
"Galactic Suite Ltd		"
"GFI Software		"
"Gowealthy Properties		"
"Giorgio Armani Milan		"
"Giordano		"
"Grand Cinemas		"
"Galadari Trucks and Heavy Equipment Company		"
"Galadari Ice Cream Company		"
"Gulf Marketing and Servicing Company		"
"Gulf Extrusions Company		"
"GCC Interconnection Authority		"
"Government of Saudi Arabia		"
"Groupe Crédit Agricole		"
"Galleries Lafayette		"
"Gezairi Transport		"
"Gitanjali Group		"
"Getty Images		"
"Gulf Hotels Group		"
"Gulf Monetary Group		"
"Gulf Holding Company - Qatar		"
"Gulf International Services Company		"
"Gulf Warehousing Company		"
"Galfar Engineering and Contracting - Oman		"
"Gulf Hotels Company		"
"GS Engineering & Construction		"
"Gamuda		"
"Gulfsands Petroleum		"
"Gates Fleximak		"
"General Civil Aviation Authority		"
"German Heart Centre		"
"Goodram Middle East		"
"Government of Pakistan		"
"GCC Customs Union		"
"Global Banking Corporation		"
"Gullivers Travel		"
"Grass Roots		"
"Gulf One Investment Bank		"
"Grameen Bank		"
"General Authority for Health Services		"
"Gulf Hill and Knowlton - UAE		"
"Global Futures & Foresight (GFF)		"
"Gfk Group		"
"Gulf Organisation for Industrial Consulting (GOIC)		"
"Gulf Incentive	 Business Travel and Meetings Exhibition (GIBTM)	"
"Green Packet Networks		"
"Google Inc.		"
"Hydra Properties		"
"Huawei Technologies Company		"
"Hynix Semiconductor Incorporation		"
"Hewlett-Packard Company		"
"Hon Hai Precision Industry Company		"
"Hitachi Global Storage Technologies		"
"Hitachi Data Systems Corporation		"
"Hungama Mobile		"
"Hussam Technology Company		"
"HSBC Financial Services - Middle East		"
"Hircon International		"
"HCL Technologies		"
"Health Authority Abu Dhabi		"
"Hilton Worldwide		"
"Hail Agricultural Development Company		"
"Housing Finance Company		"
"Hamriyah Free Zone		"
"Hutchinson Port Holdings		"
"Hochtief		"
"Hindustan Petroleum Corp		"
"Horizon Energy Company		"
"Hitachi Construction Machinery Co Ltd		"
"Heating and Ventilating Contractors' Association		"
"HOK		"
"Harman Middle East LLC		"
"HBG Holdings		"
"Hospitality Services		"
"Hospitality Management Holdings (HMH)		"
"Hicom Technology		"
"Health Care Accreditation Council (HCAC)		"
"Hong Kong Tourism Board		"
"Hewitt Associates		"
"Halwani Brothers Company - Saudi Arabia		"
"Horeca Trade		"
"Hotel JAL Fujairah Resort & Spa		"
"Harvey Nichols		"
"Honda		"
"Hansgrohe		"
"Hy-tech Logistics		"
"HotelBenchmark		"
"Hollywood.TV		"
"Holiday Autos ME		"
"Hotels.com		"
"Hogg Robinson Group (HRG)		"
"Hay Group		"
"Holcim Liban		"
"Hamptons International		"
"HSBC Bank Middle East		"
"Habib Al Mulla and Company - Dubai		"
"HSBC Middle East Finance Company		"
"Habtoor Hotels		"
"Honeywell International Incorporated		"
"Higher Colleges of Technology		"
"Hozpitality.com		"
"Hawkamah Institute for Corporate Governance (Hawkamah)		"
"Hamlet Video International Ltd		"
"Hutchison Essar		"
"HUNNEBECK Middle East FZE		"
"Hong Kong Trade Development Council		"
"Henkel Jordan		"
"Hospitality Development Company		"
"Harvard Medical School		"
"Habtoor Hospitality		"
"HBJ Gateley Wareing		"
"HVS International Global Hospitality Services		"
"Hamad Medical Corporation		"
"Hyundai Engineering		"
"Herfy Food Services Company		"
"Heritage Oil		"
"Heriot Watt University		"
"Honeywell Middle East		"
"Hotel JAL Tower		"
"Hospitality Management Holdings		"
"Hills Advertising		"
"Haldor Topsøe		"
"Harley Davidson		"
"Hotel Missoni		"
"Hadef & Partners		"
"Harry Winston		"
"Henkel		"
"Hamleys		"
"Health Water Bottling Company		"
"Hempel Paints - UAE		"
"Human Rights Watch		"
"HSBC Amanah		"
"HSBC		"
"HSBC	 Middle East	"
"Hyder Consulting Middle East		"
"Hill International		"
"Halliburton		"
"Holiday Inn Hotels & Resorts		"
"Hyundai Heavy Industries Company Limited		"
"Hikma Pharmaceuticals - Jordan		"
"Hikma		"
"HP Inc.		"
"HBG Gateley Wareing		"
"Halcrow International Partnership		"
"Honda	 Japan	"
"Hyundai Motors		"
"Heidrick & Struggles		"
"Hermes Datacommunications International		"
"HTC Middle East		"
"HTC Corporation		"
"HP Middle East		"
"Hyperlink		"
"Hadef Al Dhahiri and Associates - Dubai		"
"Hard Rock International		"
"HK Consulting		"
"Holman Fenwick & Willan		"
"HCL International		"
"Hugo Boss UK Ltd		"
"Hays		"
"Hamptons International - Dubai		"
"Hertz		"
"HSBC - Saudi Arabia		"
"HSBC Holdings		"
"Hastie Group		"
"Hits Telecom Holding Company		"
"Hilal Cement Company		"
"Hikma Pharmaceuticals - UK		"
"Hydrolink Company Limited		"
"House of Equipment		"
"Haulotte Group		"
"Hardware & Tools Middle East		"
"Harrods		"
"Hotbrands International		"
"Hyperion Solutions Corporation		"
"Hospitality Graduate Recruitment (h-g-r)		"
"Harbor Real Estate	 Dubai	"
"Harken		"
"Hapag-Lloyd		"
"Hassad Food	 Qatar	"
"HBA (Hirsch Bedner Associates)		"
"Hitachi		"
"Harris Broadcast Communications		"
"Harris Corporation		"
"Hyper Panda		"
"Harvard Health Publications		"
"Hollywood Studios International		"
"Harvard University		"
"International Financial Advisors - Kuwait		"
"Islamic Arab Insurance Company		"
"International Finance Corporation (IFC)		"
"IIR Exhibitions		"
"IDAMA Facility Services		"
"INJAZ		"
"International Investment Bank		"
"International Islamic Financial Market		"
"International Media Production Zone		"
"Istithmar World Ventures		"
"Infosys Technologies		"
"Info2cell		"
"Intel Corporation		"
"InCube		"
"IDC Middle East and Africa		"
"IBM Middle East		"
"International Business Machines Corporation		"
"Intuit Technology		"
"Infonetics Research		"
"ITQAN		"
"In-Stat		"
"Ingres Corporation		"
"InterContinental Hotels Group		"
"International Atomic Energy Agency - IAEA		"
"International Air Transport Association - IATA		"
"International Monetary Fund - IMF		"
"International Investment Group		"
"Invest Bank		"
"International Leasing and Investment Company		"
"Independent Petroleum Group		"
"Innovative Investments		"
"Ithmaar Bank		"
"Intelsat		"
"Istithmar World		"
"Infineon Technologies AG		"
"International Finance Corp		"
"Industries Qatar		"
"Indian Oil Corporation		"
"Islamic Republic of Iran Shipping Lines (IRISL)		"
"Image Nation Abu Dhabi		"
"Independent Petroleum Group International		"
"Ithmaar Development Company		"
"Infinity TV		"
"Islamic Finance Consultants		"
"Ilyas and Mustafa Galadari Management Investment and Development		"
"Ilyas and Mustafa Galadari Group		"
"IFMA		"
"Institute of Chartered Accountants in England & Wales (ICAEW)		"
"International Lease Finance Corporation (ILFC)		"
"Institute of International Finance		"
"International Congress and Convention Association		"
"Iranian Hospital		"
"Intelligent Spas		"
"ITG (Integrated Technology Group)		"
"ISS - Internet Security Systems - Middle East		"
"IronPort		"
"Integralis		"
"Indian Oil		"
"Istanbul Stock Exchange		"
"IFA Hotels and Resorts - New Jersey		"
"IFA Hotels and Resorts - Dubai Media City		"
"IMES Consulting		"
"IAA (International Advertising Association)		"
"International Tennis Federation		"
"International Luxury Travel Market		"
"International Capital Trading (ICT)		"
"Industrial & Commercial Bank of China (ICBC)		"
"Investment Corporation of Dubai		"
"Islamic Financial Services		"
"Invest AD		"
"Imperial College London Diabetes Centre		"
"Islamic Corporation for the Development of the Private Sector		"
"International Finance Corporation - Egypt		"
"Injazat Data Systems		"
"Industrial and Commercial Bank of China		"
"Internet Corporation for Assigned Names and Numbers		"
"Inmarsat		"
"Indian Space Research Organization		"
"International Renewable Energy Association		"
"ITWorx		"
"Informa		"
"Information Technology Industry Development Agency - ITIDA		"
"International Telecommunication Union		"
"Iomega Corporation		"
"Integrated Telecom Company		"
"Iran Air		"
"International Petroleum Investment Company		"
"ITC Corporation		"
"Iranian National Security Council		"
"International Committee of the Red Cross (ICRC)		"
"Interactive Technologies		"
"Inma Bank		"
"Iridium Satellite LLC		"
"Iraqtel		"
"Interquartz		"
"Interfaceflor		"
"International Desalination Association (IDA)		"
"Islamic Financial Services Board		"
"IQPC Dubai		"
"Iran Police		"
"Indian Embassy	 Bahrain	"
"IDA (Infocomm Dev. Authority of S'pore)		"
"Ishraq Gulf Real Estate Holding		"
"ICICI Bank		"
"Industrial Bank of Kuwait		"
"International Civil Aviation Organisation (ICAO)		"
"Ithmar Capital		"
"International Islamic Finance Forum (IIFF)		"
"Imdaad		"
"Investcorp International - UK		"
"Investcorp International Holding		"
"Investcorp Gulf Investments		"
"Investcorp Capital		"
"Ian Banham and Associates		"
"IFA Zanzibar Beach Hotel and Resort Company		"
"IndiGo Airlines		"
"IR Design		"
"International Desalination Association		"
"IDBI Bank		"
"Islamic Chamber of Commerce and Industry		"
"ISDM Consultancy	 Dubai	"
"Investment Dar Bank		"
"International Energy Agency (IEA)		"
"Iran Goverment		"
"International Cricket Council		"
"International Olympic Committee (IOC)		"
"IIR Middle East		"
"Iraq Police		"
"Institute for International Research (IIR)		"
"International District Energy Association		"
"Intertec Systems		"
"Intel GmbH		"
"Islamic Resistance in Lebanon.. Hezbollah		"
"IRIS WLL		"
"Iraqi Airways		"
"ITE Distribution		"
"Imation Middle East FZE		"
"ITB Berlin		"
"Interpol		"
"International Sailing Federation		"
"International Maritime Organisation (IMO)		"
"ING Investment Management Middle East		"
"International Maritime Bureau		"
"IRNA		"
"Iomega Pacific Pte Limited		"
"Intermec Technologies		"
"IDC - Intelligent Data Communication		"
"International Data Corporation		"
"ITP Publishing Group		"
"Intergence Systems Middle East		"
"Intergence Systems		"
"Infor Global Solutions Incorporation		"
"Istithmar World Capital		"
"Islamic Development Bank		"
"International Rubber Company		"
"International Spa Association		"
"Isilon Systems		"
"Intermarkets		"
"Ipsos-Stat		"
"INSEAD (www.insead.edu)		"
"IKEA		"
"Islamic Bank of Britain		"
"Investment House		"
"International Bank of Qatar		"
"Invita		"
"International Bar Association		"
"International Labour Organisation		"
"ITL Group		"
"International Bank of Azerbaijan		"
"International Airlines Group		"
"IFA Hotels and Resorts - Kuwait		"
"Ikarus Petroleum Industries Company		"
"Investcorp Bank		"
"IRIB (Islamic Republic of Iran Broadcasting)		"
"ICE (International Communications & Entertainment)		"
"Ibis		"
"International Modern Hospital		"
"ISIT		"
"Imtac		"
"International Energy Group		"
"Impact BBDO		"
"International Court of Justice		"
"Iraq Petroleum Co.	 Iraq	"
"Interval International		"
"International Petroleum Investment Company (IPIC)		"
"IHS		"
"IBS Software Services		"
"IRAN KHODRO		"
"Iraqna		"
"Island Global Yachting (IGY)		"
"ICDL GCC Foundation		"
"Informa Telecoms & Media		"
"Indian Airlines		"
"IBC - International Broadcasting Convention		"
"Iraqi National Oil Company		"
"International Diabetes Federation		"
"International Fish Farming Holding Company (PSC)		"
"Jersey Group		"
"Juniper Networks Incorporated		"
"Jumbo Electronics		"
"Jarir Marketing Company		"
"Jabal Omar Development Company		"
"Jazan Development Company		"
"Jazeera Airways		"
"Jumeirah International		"
"Jumeirah Group		"
"Jindal Steel & Power Limited		"
"John F Kennedy Airport		"
"JetBlue Airlines		"
"Jawad Business Group		"
"Jashanmal Group		"
"Jenaan		"
"JP Morgan Asset Management		"
"JCB Engineering & Consultancy		"
"Jordan Aircraft Maintenance Company		"
"Jebel Ali Free Zone		"
"Jacuzzi Middle East		"
"Jacobs Engineering Group		"
"JPMorgan Chase & Co.		"
"Jordan Ahli Bank		"
"Jordan Dubai Islamic Bank		"
"Jordan Phosphate Mines Company		"
"Jordan Petroleum Refinery Company		"
"Jordan Telecom Group		"
"Jordan Cement Factories Company		"
"JW Marriott Kuwait City		"
"Jebel Ali International Hotels		"
"Jordan Tourism Board		"
"Jyllands-Posten		"
"Joint Commission International (JCI)		"
"Jeddah Economic Forum		"
"Johnson Controls		"
"Jebel Ali Airport City		"
"JohnsonDiversey		"
"JWT		"
"Japan Airlines (JAL)		"
"Jordan Dubai Capital		"
"J Sainsbury		"
"Jabbar Internet Group		"
"Jordan Aviation		"
"Jadawel International Company Limited		"
"Jeep		"
"Jefferies		"
"Jungheinrich		"
"Jordanian Logistics Association (JLA)		"
"Jones Sweett International		"
"Jordanian Nuclear Energy Authority		"
"JVC Professional Products		"
"Jordan Investment Board		"
"JBF RAK		"
"Jotun Paints		"
"J.Ray McDermott Middle East	 Inc.	"
"JP Morgan Fleming		"
"JVC Asia & The ME & Africa		"
"Jaguar		"
"Julphar Pharmacies		"
"JJW Hotels and Resorts		"
"Jaeger		"
"JCDecaux		"
"JP Morgan Private Bank EMEA		"
"Jones Lang LaSalle		"
"Jet Airways		"
"Jumbo IT Distribution		"
"Jeddah Municipality		"
"Jumeirah Golf Estates		"
"Jadwa Investment Co.		"
"JPMorgan Chase & Company		"
"James Law Cybertecture International		"
"Jebel Ali Hospital		"
"Jeddah Chamber of Commerce and Industry		"
"Jeraisy Computers and Communication Services		"
"Jaleel Holding		"
"Jacky's Electronics		"
"Juniper Research		"
"Jiwin		"
"John Hopkins Centre on Aging and Health		"
"Jumeirah Hospitality		"
"Jumeirah Lakes Tower		"
"Jeffrey International Group (JIG)		"
"JPMorgan Chase Bank		"
"JA Resorts & Hotels		"
"Jabal Entertainment		"
"Just Falafel		"
"Japan Bank for International Cooperation		"
"Jordan Police		"
"Jaguar Land Rover	 Middle East	"
"Johnson & Johnson M.E.Ltd		"
"JCB		"
"John Laing International (Al Naboodah Laing)		"
"Kuwait Investment Authority		"
"Kuehne & Nagel AG		"
"Kuwait Turkish Evkaf Finance House		"
"Kuwait Oil Company		"
"Kuwait Oil Tanker Company		"
"Kuwait National Petroleum Company		"
"Kuwait Petroleum International		"
"Kuwait Gulf Oil Company		"
"Kuwait Foreign Petroleum Exploration Company		"
"Kuwait Petroleum Corporation		"
"Kuwait National Airlines Company		"
"KAMCO Real Estate Company		"
"KT		"
"Korek Telecom		"
"Kaspersky Lab		"
"Kyocera Mita Corporation		"
"Kuwait National Lube Oil Company		"
"Kuwait Energy Company		"
"King Abdullah University of Science and Technology		"
"King Abdulaziz City for Science and Technology		"
"KM Properties		"
"Khoie Properties		"
"Khuyool Investments		"
"Kuwait Commercial Markets Complex Company - Kuwait		"
"Kingdom Holding Company		"
"Kuwait Food Company - Kuwait		"
"Kout Food Group		"
"Kuwait Finance and Investment Company		"
"Kuwait Financial Centre		"
"Kuwait Investment Company		"
"Kuwait Projects Company - Kuwait		"
"Kuwait International Bank		"
"KIPCO Asset Management Company		"
"Kuwait Invest Holding Company		"
"Kuwait and Gulf Link Transport Company		"
"Khalifa Port and Industrial Zone		"
"Kleindienst Group		"
"KIT Digital		"
"Kuwaiti-Chinese Investment Company (KCIC)		"
"Komatsu		"
"Khansaheb Civil Engineering LLC		"
"King Saud University (KSU)		"
"KGL		"
"Kuwait Stock Exchange		"
"KGL Transportation Company		"
"Kuwait Finance House - Bahrain		"
"Kershaw Leonard		"
"Kohler Interiors		"
"King Abdullah Financial District (KAFD)		"
"Khadijah bint Khuwailid Centre		"
"Korea Electric Power Corp		"
"KPMG - Dubai		"
"Kuwait Investment Office		"
"Kingdom Installment Trading Company		"
"Kuwait China Investment Company		"
"Kamal Osman Jamjoom		"
"Kuwait Finance House - Malaysia		"
"Kasktas Arabia		"
"Kuwait Foreign Investment		"
"Kuwait Port Authority (KPA)		"
"Kuwait Institute for Scientific Research (KISR)		"
"Kuwait Fire Department		"
"Kuwait Assembly		"
"King Abdulaziz Medical City (KAMC)		"
"Kaizen Developments		"
"Kaupthing Bank		"
"Korean Airlines		"
"Kaeser Compressors		"
"King Abdulaziz University (KAU)		"
"Korea National Oil Corporation		"
"Kettal		"
"Kuwait Airways Corporation		"
"KEF Holding		"
"Kerzner International		"
"KEO International Consultants - USA		"
"Kanoo Travel		"
"KCA International		"
"Kuwait International Airport		"
"Kingfisher Airlines		"
"Kurdistan Regional Government		"
"Knowledge Economic City		"
"Karkadann Games		"
"Khatib & Alami		"
"Khalifa Fund for Enterprise Development	 UAE	"
"Kleos Healthcare Corporation	 Kuwait	"
"King Abdullah City for Atomic and Renewable Energy	 Saudi Arabia	"
"Kempinski Hotels SA		"
"Kuwait Airways		"
"Kanoo Group		"
"King Abdullah Economic City (KAEC)		"
"Knowledge and Human Development Authority		"
"Kurdish Workers Party (PKK)		"
"Kuwait National Assembly		"
"Khaleej Times		"
"KLM Royal Dutch Airlines		"
"King Faisal Specialist Hospital and Research Center		"
"Knight Frank		"
"Kingston Technology		"
"King Abdulaziz International Airport		"
"Kohler ME		"
"Kalimat Telecom		"
"King & Spalding		"
"Kennedys		"
"Kuwait Chamber of Commerce and Industry		"
"KPMG International		"
"King Fahad Medical City (KFMC)		"
"Kofax		"
"Knowledge Oasis Muscat		"
"Korn/Ferry International		"
"Kuwait Ministry of Electricity & Water		"
"Kharafi National		"
"Kingdom Zephyr Africa Management		"
"Kuwait Telecommunications Company		"
"Kele Contracting LLC		"
"Kraft Foods		"
"Kenya Airways		"
"Kuwait National Cinema Company		"
"Kuwait Resorts Company		"
"Kuwait Portland Cement Company		"
"Kuwait Cement Company		"
"Kingdom Hotel Investments		"
"Khaleeji Commercial Bank		"
"Kalaam Telecom		"
"KNAUF		"
"Keppel Integrated Engineering		"
"Kuwait Fund for Arab Economic Development		"
"Key Information Technology LLC		"
"Kensington Real Estate		"
"Kuwait Parliament		"
"Kuehne + Nagel LLC		"
"KBR		"
"Kraft Foods Middle East & Africa Ltd		"
"King Fahd University of Petroleum and Minerals (KFUPM)		"
"Kodak Dubai		"
"Kuwait News Agency (KUNA)		"
"Kuwait Finance House - Kuwait		"
"Landmark Properties LLC		"
"Lusail Real Estate Company		"
"Libanica		"
"LG Electronics		"
"Lexmark International Middle East		"
"Landmark Properties		"
"Lego Group		"
"LHS Group		"
"Lootah Real Estate Developments		"
"Le Meridien Hotels & Resorts		"
"Leisurecorp		"
"Limitless - UAE		"
"Layia Hospitality		"
"Landsbanki		"
"London Metal Exchange		"
"Liberty Acoustics and Services		"
"Libyan Investment Authority		"
"Limitless Real Estate		"
"La Cigale Hotel		"
"Linde AG		"
"Lowe & Partners		"
"Louis Vuitton		"
"LyondellBasell		"
"Leaders in Dubai Business Forum		"
"Liebherr		"
"Live Nation		"
"Luxury Resorts and Spas by Anantara		"
"Landmark Group of Hotels		"
"Liquid Plastics		"
"Lloyds Banking Group		"
"Lulu Tourism Company		"
"Lagardère		"
"London Stock Exchange		"
"LinkedIn		"
"Lloyd's Register Group		"
"Landmark Group		"
"Leviton Middle East		"
"LW Design Group		"
"LVMH		"
"Lombard Odier Darier Hentsch		"
"Legrand Electric Ltd		"
"L'Oreal Middle East FZE		"
"Leading Edge Technology Services		"
"LEED		"
"LogicaCMG		"
"Leighton Holdings		"
"League Of Arab States		"
"Lucent Technologies		"
"Lebanese Broadcasting Corporation (LBC)		"
"Lufthansa Technik		"
"Labour Market Regulatory Authority	 Bahrain	"
"Lab.gruppen		"
"Links Group		"
"London Business Forum		"
"Lavendon Group	 UK	"
"Liverpool Football Club		"
"Lufthansa		"
"Landmark Advisory		"
"Lloyds TSB		"
"Lehman Brothers		"
"Larsen & Toubro Limited		"
"Laing O'Rourke		"
"Lloyds TSB Bank		"
"Louvre Abu Dhabi		"
"Lukoil		"
"Leo Burnett Group of Companies MENA		"
"Leo Burnett		"
"Linux		"
"Lexus ME		"
"Land Rover Middle East		"
"LinkdotNET		"
"LaCie		"
"Lenovo Group		"
"Logicom Dubai		"
"Logicom Public		"
"Link Development		"
"Logitech International		"
"LANDesk Software Incorporation		"
"Linklaters - UAE		"
"LumiGlass Industries		"
"Lilly		"
"L&T Infotech		"
"Libyana (www.libyana.ly)		"
"Lloyd’s		"
"LK Bennett		"
"Legatum Group		"
"LuLu International Exchange		"
"Lamprell Dubai LLC		"
"Lamborghini		"
"Lloyds Register		"
"Lootah Group		"
"Lodging Econometrics		"
"Lufthansa Cargo		"
"London Heathrow Airport (LHR)		"
"Lockheed Martin Corporation		"
"Leviton		"
"Lafarge		"
"MAG Group Properties		"
"McKinsey & Company		"
"Mattel		"
"Mitsui & Co. Middle East		"
"Microsoft Corporation		"
"Mindware		"
"Mena Telecom		"
"McAfee Incorporation		"
"Motorola Incorporation		"
"Microsoft Gulf		"
"Maximus Air Cargo		"
"Morad Yousuf Behbehani Group		"
"Mostafa Bin Abdullatif		"
"MAG Property Development		"
"Ministry of Information and Communications Technology - Jordan		"
"Media Solutions		"
"Ministry of Health - Saudi Arabia		"
"Mazaya Real Estate		"
"Ministry of Labour - Saudi Arabia		"
"Ministry of Oil - Iraq		"
"Mashreq		"
"Middle East Specialized Cables Company		"
"Malath Cooperative Insurance and Reinsurance		"
"Makkah Construction and Development Company		"
"Mediterranean and Gulf Cooperative Insurance and Reinsurance		"
"Mohammad Al Mojil Group		"
"Majid Al Futtaim Holding		"
"Majid Al Futtaim Fashion		"
"Majid Al Futtaim Ventures		"
"Majid Al Futtaim Retail		"
"Majid Al Futtaim Properties		"
"Mobily InfoTech		"
"MGM Mirage		"
"Mahindra Satyam		"
"Ministry of Telecommunications & IT - Palestine		"
"MGM Resorts International		"
"Maybank Islamic		"
"Media One Hotel		"
"Makkah Fairmont Raffles Hotels International (FRHI)		"
"Miramax Films		"
"Maaden		"
"MA Al Omran Group		"
"Mubadala GE Capital		"
"Momentum Group		"
"Moelis & Co		"
"Manchester United		"
"MEGlobal		"
"MENAdrill		"
"Marmum Dairy Farm		"
"Mitsubishi Heavy Industries	 Ltd.	"
"Meva		"
"MESC		"
"Matsushita Electric Industrial Co. Ltd.		"
"Mubadala and Imperial College London		"
"Maya Academy of Advanced Cinematics (MAAC)		"
"Muscat Municipality		"
"Ministry of Tourism - Sri Lanka		"
"Ministry of Public Works - Kuwait		"
"Ministry of Industry and Trade - Yemen		"
"Ministry of Environment - Jordan		"
"Ministry of Education - Oman		"
"Ministry of Economy - Libya		"
"Ministry of Communications - Saudi Arabia		"
"Milco		"
"MTC Holding Group		"
"Mandarin Oriental Group		"
"MSI (Micro Star International Co. Ltd.)		"
"Menacom		"
"McData Corporation		"
"Maxtor		"
"Max Clifford Associates		"
"Maersk Oil Qatar		"
"Muslim Brotherhood		"
"Moody International - Qatar		"
"Muscat Securities Market		"
"Millennium Finance Corporation		"
"Mercator		"
"Manara Developments Company		"
"Maison de la France		"
